2.811537803499986748e-02,4.430514622810088204e-02,5.853288802970037924e-02,1.674917459487915039e+01
1.245330815146484527e-01,4.737932389469814293e-02,8.109421251458912017e-02,1.685339689254760742e+01
1.801665213848911984e-01,5.182935703016695178e-02,8.547693668037176229e-02,1.695747160911560059e+01
2.770439960526037693e-01,6.848400095952554556e-02,1.061279743143616616e-01,1.706036496162414551e+01
3.311673324252150108e-01,7.665330424730801284e-02,1.264055443567392856e-01,1.716418313980102539e+01
4.388201561715523447e-01,8.764186073829760559e-02,1.686512165367205218e-01,1.724787855148315430e+01
4.864764171594488373e-01,1.258153189866458577e-01,1.903211706053629382e-01,1.735097885131835938e+01
5.856513386661310605e-01,1.435442989332274266e-01,2.339685319440246436e-01,1.745451331138610840e+01
6.317941642380974221e-01,1.610715478688984903e-01,2.577040666926621593e-01,1.755742645263671875e+01
7.314174606602187323e-01,1.978580620114851474e-01,3.003278095371662015e-01,1.766303396224975586e+01
7.821161847191728800e-01,2.010115449735262183e-01,3.250702976155975255e-01,1.779465460777282715e+01
8.703831420736950486e-01,2.463975111378496896e-01,3.699081312564571067e-01,1.785814762115478516e+01
9.248184034289960165e-01,2.506834373588996412e-01,3.895542635971282475e-01,1.796459794044494629e+01
1.003865936657153846e+00,2.714012617242241299e-01,4.176888923453894176e-01,1.804798197746276855e+01
1.041294848677068785e+00,2.880620973757213599e-01,4.342832369331915410e-01,1.815108704566955566e+01
1.115789402699788102e+00,3.236120337212267661e-01,4.625627864733086181e-01,1.825421190261840820e+01
1.158113765129935135e+00,3.273409967435674250e-01,4.778066223882570518e-01,1.835844349861145020e+01
1.234227131314027393e+00,3.670300885590632722e-01,5.062363130896728736e-01,1.846227002143859863e+01
1.269555098338281285e+00,3.820162646242958870e-01,5.296682498374413184e-01,1.856840848922729492e+01
1.342609876800789248e+00,4.279110103900767847e-01,5.781905578917522215e-01,1.867118334770202637e+01
1.378583187121020570e+00,4.507693791225327873e-01,6.095487271944904917e-01,1.875600194931030273e+01
1.450283824629005069e+00,5.017388969764715601e-01,6.735285113054066963e-01,1.886128807067871094e+01
1.481153595903013320e+00,5.231608784267204326e-01,7.082914601820002876e-01,1.896465444564819336e+01
1.540239012846376321e+00,5.712413276538685913e-01,7.744860098527875936e-01,1.906816816329956055e+01
1.592855275308813878e+00,6.209203589707573689e-01,8.308762245828271720e-01,1.917403721809387207e+01
1.637656760629423669e+00,6.702498527827891461e-01,8.871153167322670674e-01,1.925694155693054199e+01
