3.313159748473667315e-02,1.982423113642431400e-02,9.076813742055044043e-02,6.568497657775878906e+00
6.965517617132016559e-02,1.628465835587692562e-02,1.006878411361569609e-01,6.671993255615234375e+00
1.410428997363366854e-01,1.783732876254406560e-02,1.371890791658604558e-01,6.754617691040039062e+00
1.920405373128157289e-01,1.864241726659044904e-02,1.529302221965383179e-01,6.857670783996582031e+00
2.731301780494134190e-01,5.720799601201449758e-02,1.899307222724385402e-01,6.965569972991943359e+00
3.127861595487617108e-01,1.028238142287418583e-01,2.127799757452343843e-01,7.068522214889526367e+00
3.999345933019139987e-01,1.443317703142375508e-01,2.600645567093086696e-01,7.172867298126220703e+00
4.435251819807096152e-01,1.533858319078141852e-01,2.907668765417978918e-01,7.260519266128540039e+00
5.227650765892832840e-01,2.019045493330094698e-01,3.455167646633289791e-01,7.364828824996948242e+00
5.627847271347460323e-01,2.245895369377640949e-01,3.743848948119394282e-01,7.467498302459716797e+00
6.403393699009448659e-01,2.316273477577004969e-01,4.282118162565710096e-01,7.571752786636352539e+00
6.834864687280033380e-01,2.579448584733926020e-01,4.402861650445151764e-01,7.675035953521728516e+00
7.681852615764723780e-01,3.135734382811286025e-01,4.544533738432390280e-01,7.778038501739501953e+00
8.312878569613247892e-01,3.268373406434271766e-01,4.642554383516638294e-01,7.884115695953369141e+00
8.794309227908203574e-01,3.388241233796458474e-01,4.685124561535040089e-01,7.968516588211059570e+00
9.224328939470126665e-01,3.735302236973898071e-01,4.735495260759017833e-01,8.072868585586547852e+00
9.949794452639310061e-01,3.910719144054510821e-01,4.915722512121948884e-01,8.176780939102172852e+00
1.067548008732134512e+00,4.091880151805113441e-01,5.263073039769846639e-01,8.281186103820800781e+00
1.107000872948748382e+00,4.130443304364522228e-01,5.470773683503062923e-01,8.384124040603637695e+00
1.175681500597001605e+00,4.408764518720605929e-01,5.908094530177369075e-01,8.467557430267333984e+00
1.210943686364451821e+00,4.586694296051478936e-01,6.158501140588542588e-01,8.573486328125000000e+00
1.278059365132494074e+00,5.108043447697754313e-01,6.712851413256666344e-01,8.677781343460083008e+00
1.317898464441130013e+00,5.299383485336606192e-01,7.070689834779312344e-01,8.783586263656616211e+00
1.381460033248991692e+00,5.885995331333656599e-01,7.649223029612967073e-01,8.888088226318359375e+00
1.409689452499924389e+00,6.087680257385766902e-01,7.939545709155726438e-01,8.972243547439575195e+00
1.433169978064261496e+00,6.393128395945963938e-01,8.212702068331532157e-01,9.076493024826049805e+00
1.487108978985109742e+00,6.903968713291463999e-01,8.756363012919704536e-01,9.181740760803222656e+00
1.539646899559906190e+00,7.415425140883460386e-01,9.276448284370111264e-01,9.287231683731079102e+00
1.562964624912871914e+00,7.798167987642032895e-01,9.508002454022399519e-01,9.392919540405273438e+00
1.609339227221650237e+00,8.538812928678072289e-01,9.939366037566267353e-01,9.478754281997680664e+00
1.631268108918937143e+00,8.893592354898858243e-01,1.013018546228269701e+00,9.582888126373291016e+00
1.675407103128172981e+00,9.660542186619988092e-01,1.049691451493859340e+00,9.686986923217773438e+00
1.696709343679487114e+00,9.887979618719023867e-01,1.067082227396121130e+00,9.792186021804809570e+00
1.734940727054991472e+00,1.052581150634496199e+00,1.098637995857271399e+00,9.897785425186157227e+00
1.754699232130366049e+00,1.091990640943585111e+00,1.116070637307662317e+00,9.982787609100341797e+00
1.787052242545084546e+00,1.158341359645344459e+00,1.151203002382826801e+00,1.008845233917236328e+01
1.805060935012664070e+00,1.194882271525973483e+00,1.168590210044764488e+00,1.019619822502136230e+01
1.832913459781795540e+00,1.266779732335794995e+00,1.197005114079318311e+00,1.030117249488830566e+01
1.843551732654733488e+00,1.303888426418248869e+00,1.203493677595812050e+00,1.038579082489013672e+01
1.871868408785836824e+00,1.380367436843495055e+00,1.214221849710840129e+00,1.049081373214721680e+01
1.884151041747029964e+00,1.412198614968724897e+00,1.220424411301240797e+00,1.059595799446105957e+01
1.910563177236579646e+00,1.485921269335136685e+00,1.235703929601188245e+00,1.070069456100463867e+01
1.923733408493000452e+00,1.524679434874419925e+00,1.242629601760784519e+00,1.080479216575622559e+01
1.947621278233121256e+00,1.593426326758566658e+00,1.259317343821261259e+00,1.089012622833251953e+01
1.962655378529968297e+00,1.637354619848202075e+00,1.271134336120426145e+00,1.099551010131835938e+01
1.984877538111120110e+00,1.701330104302634094e+00,1.297877113083160117e+00,1.110145950317382812e+01
1.997018368641860109e+00,1.736370056836930909e+00,1.311295517643603414e+00,1.120556235313415527e+01
2.020712868608639745e+00,1.816666034576113198e+00,1.337555131313060475e+00,1.129103970527648926e+01
2.033651304551713501e+00,1.857867129679857898e+00,1.351732385723551699e+00,1.139721345901489258e+01
2.047599207689523748e+00,1.932213938483599680e+00,1.378480340465776388e+00,1.150250387191772461e+01
2.055197984422811874e+00,1.975542917927472830e+00,1.388403393785671236e+00,1.160875034332275391e+01
2.065787792615612073e+00,2.046883329861411305e+00,1.406522929995580817e+00,1.169432854652404785e+01
2.071325124479191260e+00,2.086886396113991182e+00,1.420655294983074857e+00,1.180044627189636230e+01
2.081018913627920242e+00,2.155854950754762633e+00,1.451286056205884689e+00,1.190603327751159668e+01
2.083365696792062405e+00,2.195497917413504751e+00,1.469523031840989535e+00,1.201205801963806152e+01
2.091397893662803487e+00,2.272323922767211624e+00,1.506468679690373902e+00,1.209819483757019043e+01
2.093202850324563880e+00,2.307662634050610784e+00,1.525058677002369301e+00,1.220599985122680664e+01
2.093645869450106556e+00,2.376430434800419711e+00,1.567076868875829865e+00,1.231076979637145996e+01
2.095749438409278298e+00,2.421865155718395890e+00,1.585893622538105285e+00,1.241615080833435059e+01
2.095957191348702064e+00,2.511134599830329606e+00,1.628005115367598066e+00,1.250238609313964844e+01
2.092814667721135446e+00,2.547564309636523472e+00,1.642591931707412245e+00,1.260703992843627930e+01
2.086443220676323929e+00,2.626443726319754646e+00,1.671738145796051622e+00,1.271271395683288574e+01
2.082579046860265848e+00,2.667548615948713842e+00,1.688478385890912481e+00,1.281893324851989746e+01
2.074719080367472213e+00,2.749980871900277624e+00,1.721617958934158477e+00,1.294412875175476074e+01
2.065637498380804349e+00,2.814579076770042487e+00,1.752922592561053206e+00,1.300785160064697266e+01
2.056860591558462126e+00,2.870100046251180093e+00,1.783648258249851626e+00,1.311391472816467285e+01
2.043941805996169592e+00,2.954944078559161191e+00,1.823685385331411890e+00,1.322200870513916016e+01
2.036689566199634260e+00,3.000851843344397363e+00,1.841313428792075602e+00,1.333050942420959473e+01
2.023321867333757851e+00,3.074801689847899144e+00,1.860859887991284767e+00,1.341587615013122559e+01
2.009281100503499395e+00,3.120177728602041789e+00,1.873674807180083279e+00,1.352230262756347656e+01
1.989117312489790512e+00,3.195668559198272529e+00,1.898478886368566432e+00,1.362783598899841309e+01
1.976708511668964441e+00,3.236297328189097655e+00,1.913316405931823061e+00,1.371347737312316895e+01
1.948517963603282332e+00,3.311273705342501206e+00,1.944116495968764458e+00,1.382016181945800781e+01
1.937173823629665836e+00,3.346277870845115743e+00,1.957383103409747749e+00,1.392598772048950195e+01
1.908564850972783056e+00,3.420365143700864863e+00,1.987582738478095301e+00,1.403229522705078125e+01
1.893225983069179330e+00,3.457030698005166158e+00,2.004985541271242511e+00,1.411817002296447754e+01
1.864209897663942517e+00,3.526418387165560997e+00,2.037414212136705594e+00,1.422397541999816895e+01
1.843506159141250489e+00,3.564282424417938966e+00,2.054400877062861674e+00,1.432939338684082031e+01
1.809236091361000831e+00,3.634504423670076978e+00,2.087682031519986214e+00,1.443419885635375977e+01
1.791807905287149172e+00,3.669876589415060231e+00,2.103602130570063622e+00,1.452152585983276367e+01
1.749825133700477098e+00,3.735977902263612371e+00,2.135145899284638382e+00,1.464829683303833008e+01
1.728002264986440384e+00,3.769824935133321286e+00,2.149962788427250526e+00,1.479557514190673828e+01
1.683389378735655972e+00,3.838040740469799150e+00,2.182576028270968749e+00,1.488228392601013184e+01
1.660206544257993189e+00,3.871994451048758723e+00,2.199950215523266195e+00,1.498971939086914062e+01
1.618530489905591230e+00,3.935657015363628108e+00,2.227987357529104706e+00,1.506140828132629395e+01
1.595676894027774129e+00,3.969700483356012999e+00,2.241037928549725500e+00,1.512615132331848145e+01
1.549526961781744427e+00,4.026953209789605914e+00,2.257443104799874867e+00,1.523197722434997559e+01
1.524782291249152877e+00,4.051456962913629667e+00,2.264889474947005876e+00,1.533918905258178711e+01
1.473880300384632802e+00,4.118769121133802891e+00,2.278722713401676536e+00,1.542785167694091797e+01
1.449801176073394204e+00,4.150589004879358335e+00,2.283018222805329511e+00,1.553660011291503906e+01
1.397063949116991832e+00,4.210914180555333175e+00,2.292063675310426873e+00,1.564303350448608398e+01
1.371006989390767483e+00,4.242627866659929303e+00,2.296108509123607977e+00,1.574942111968994141e+01
1.319140456673780770e+00,4.303487012915734766e+00,2.304797848490142798e+00,1.589770722389221191e+01
1.291794581678813669e+00,4.334000108833119036e+00,2.309228476086561788e+00,1.598336648941040039e+01
1.239031136246155906e+00,4.395348792100593371e+00,2.320670490456911761e+00,1.607076001167297363e+01
1.213202402550882297e+00,4.429728809137029266e+00,2.327335793317869328e+00,1.613756704330444336e+01
1.160862593396203124e+00,4.490029812614320548e+00,2.322316580776119022e+00,1.624277234077453613e+01
1.134246165345387025e+00,4.518596842788337398e+00,2.319942259020766340e+00,1.634902834892272949e+01
1.082142378419593598e+00,4.577210362137975608e+00,2.313898147467018163e+00,1.643618416786193848e+01
1.056707128371214610e+00,4.606949544660042584e+00,2.311814243019061355e+00,1.654332995414733887e+01
1.004172332609818641e+00,4.667269092740640168e+00,2.302742877025035551e+00,1.665109467506408691e+01
9.767045336339964523e-01,4.697955181298182126e+00,2.299737882930760868e+00,1.674030828475952148e+01
9.272625068656994429e-01,4.758710722781525071e+00,2.296164913278333497e+00,1.684862327575683594e+01
8.985409843523141094e-01,4.789041127281737253e+00,2.297595726257117832e+00,1.695683646202087402e+01
8.449441767045167140e-01,4.851031962321188828e+00,2.314232817970202749e+00,1.710428237915039062e+01
8.199243276401286806e-01,4.879446514341796437e+00,2.323386322371177481e+00,1.721089982986450195e+01
7.600800797471664039e-01,4.935077310569698561e+00,2.344216053031530578e+00,1.727722978591918945e+01
7.273091385701497824e-01,4.962103483817235983e+00,2.356013269082100514e+00,1.736305880546569824e+01
6.731086723408852279e-01,5.027505206241735358e+00,2.387335944117741526e+00,1.744859170913696289e+01
6.436406578957482028e-01,5.053960493428416356e+00,2.403845385373601484e+00,1.755560660362243652e+01
5.829385638625508292e-01,5.107897776548794511e+00,2.432121654930957888e+00,1.766203832626342773e+01
5.501723938914253598e-01,5.133001260093625007e+00,2.443597012738415231e+00,1.774797439575195312e+01
4.894988079899814104e-01,5.184493816411499978e+00,2.455846153404752208e+00,1.785420680046081543e+01
4.434067575603019007e-01,5.222350929611709880e+00,2.461518129357914031e+00,1.796026825904846191e+01
3.968722390281033130e-01,5.261607250138467862e+00,2.459147501118416290e+00,1.804901313781738281e+01
3.477434672077984179e-01,5.298501330512555008e+00,2.452572296430232779e+00,1.815750765800476074e+01
3.014200798699268602e-01,5.333645262311123680e+00,2.441582035224039604e+00,1.826569819450378418e+01
2.395942981979956865e-01,5.380917159689692753e+00,2.410256092314774445e+00,1.835472416877746582e+01
2.099556213655086878e-01,5.402989223138070507e+00,2.390438454915094102e+00,1.846539855003356934e+01
1.536373216984863732e-01,5.459164906975524367e+00,2.347552088589591524e+00,1.855548048019409180e+01
1.264491765317456717e-01,5.483976660758768773e+00,2.326764892816151953e+00,1.866299581527709961e+01
7.401348065207651039e-02,5.530912369220901681e+00,2.271257408987966020e+00,1.875316643714904785e+01
4.612189686816767220e-02,5.550657135597792724e+00,2.241632940395839046e+00,1.886208391189575195e+01
2.014322544730079434e-03,5.603367644440996997e+00,2.192237090083401618e+00,1.896887040138244629e+01
-3.199875951014458791e-02,5.648680285918662669e+00,2.157083017428508054e+00,1.905763292312622070e+01
-7.063472085178534865e-02,5.719488505676912915e+00,2.100457675234483013e+00,1.916486454010009766e+01
-9.314931438291197685e-02,5.749435418363800565e+00,2.071520412181502291e+00,1.927301979064941406e+01
-1.260027896977980177e-01,5.818579833147348168e+00,2.010989542959392917e+00,1.938140964508056641e+01
-1.418683278534846326e-01,5.852562595071756135e+00,1.981702681254514209e+00,1.952872252464294434e+01
-1.676862727258993102e-01,5.927858408706650373e+00,1.922355956634411278e+00,1.957659292221069336e+01
-1.797204909704767928e-01,5.964580240721542914e+00,1.891150103732250454e+00,1.966301083564758301e+01
-2.004443670946590705e-01,6.037389712804543507e+00,1.834006366668215815e+00,1.977099061012268066e+01
-2.094104358009247768e-01,6.076096990226138139e+00,1.804839550293166006e+00,1.987860178947448730e+01
-2.266053608109839246e-01,6.146387034350209611e+00,1.747485046428713495e+00,1.996670436859130859e+01
-2.337311702005831771e-01,6.183439624522239164e+00,1.720464337059982585e+00,2.007540440559387207e+01
-2.480303240038290447e-01,6.256815933118912376e+00,1.663994988200587777e+00,2.024333882331848145e+01
-2.527125885273192041e-01,6.291929441703672410e+00,1.636456654739596228e+00,2.033089494705200195e+01
-2.554029482523731964e-01,6.365634742840621918e+00,1.581334323354533833e+00,2.041882562637329102e+01
