-2.510522663593292236e+00 1.223405993967133232e-01 -2.488210251880635937e+00
-2.396882593631744385e+00 5.935509344317528579e-02 -2.489007116304375877e+00
-2.543502807617187500e+00 8.958102809695178692e-02 -2.493272579769406416e+00
-2.537406563758850098e+00 1.105810589393389776e-01 -2.483155395015424816e+00
-2.270657479763031006e+00 5.729363848384429886e-02 -2.362041138911391336e+00
-2.194955527782440186e+00 8.861281440700602419e-02 -2.227103588510054966e+00
-2.153617203235626221e+00 9.074706147065017547e-02 -2.141035750739170407e+00
-1.976511061191558838e+00 5.395179315213591981e-02 -2.054059252254637258e+00
-1.907247662544250488e+00 3.225172425312805569e-02 -1.933731254958829915e+00
-1.639843642711639404e+00 2.860866177772549909e-02 -1.828415288914322367e+00
-1.619468986988067627e+00 7.504516603508022687e-02 -1.758570231344553036e+00
-1.614447653293609619e+00 6.782936940279489513e-02 -1.645623737172216883e+00
-1.551351487636566162e+00 6.452296453161285306e-02 -1.519065211078106881e+00
-1.433598697185516357e+00 3.722929048817778114e-02 -1.432142999709824061e+00
-1.380455613136291504e+00 5.789605395104697322e-02 -1.398612872460012202e+00
-1.215955018997192383e+00 9.784718720806032111e-02 -1.241580996910906842e+00
-1.159926533699035645e+00 3.659355481035370117e-02 -1.147560776050565279e+00
-9.983680248260498047e-01 5.126927723640493234e-02 -1.139241761239215167e+00
-9.922770559787750244e-01 3.514070422566382967e-02 -1.011288233681703730e+00
-9.076670557260513306e-01 5.339303334018981329e-02 -9.100802005620662882e-01
-8.845875263214111328e-01 3.140528285776301998e-02 -9.176448953272740017e-01
-9.335134625434875488e-01 4.339777405406815974e-02 -8.188558865094275330e-01
-8.069831430912017822e-01 3.939249923759781391e-02 -7.154133752627185316e-01
-8.257644027471542358e-01 8.087778487298480368e-02 -7.635660325977770002e-01
-6.081854403018951416e-01 4.572142345047255224e-02 -6.624974127424624326e-01
-5.227936804294586182e-01 7.115249118995949085e-02 -5.727433540017213831e-01
-6.619394123554229736e-01 3.290233529620171377e-02 -6.916563724645444777e-01
-5.695149153470993042e-01 4.465615082458646717e-02 -5.096148391072773398e-01
-5.157456994056701660e-01 6.979855356790710952e-02 -4.901726354459279289e-01
-6.870999932289123535e-01 3.896920512807471731e-02 -6.075870394108626726e-01
-4.869723767042160034e-01 6.040732087158721259e-02 -3.846461183226060343e-01
-5.939568728208541870e-01 5.085235539786511771e-02 -5.128558281607399350e-01
-5.474555641412734985e-01 2.875405648700118943e-02 -4.238098761165139394e-01
-6.272410601377487183e-01 2.820280063307729207e-02 -3.362601982409086920e-01
-5.341292917728424072e-01 3.564870413577835712e-02 -5.338683438596608655e-01
-5.480257272720336914e-01 6.877352346310121323e-02 -2.679102163611542520e-01
-4.852233305573463440e-01 6.798699099266813928e-02 -4.594948536437036268e-01
-5.168253034353256226e-01 5.544905998333184149e-02 -3.128464584716354469e-01
-4.999360591173171997e-01 1.735814330011137621e-02 -3.422993073767768291e-01
-6.167884469032287598e-01 3.972247314868431606e-02 -3.760732063252765212e-01
-4.074133113026618958e-01 3.577258076344766446e-02 -2.151113054448684225e-01
-3.656716570258140564e-01 5.316115120370781127e-02 -4.819203580506855045e-01
-2.480679638683795929e-01 2.667821086040973386e-02 -1.615057346413084349e-01
-3.083083853125572205e-01 4.770914165564516668e-02 -5.256136202092313026e-01
-1.683512888848781586e-01 3.959973756155273777e-02 -1.324853464017088367e-01
-1.173601076006889343e-01 5.782249250959410614e-02 -4.926083778742694763e-01
-1.590375564992427826e-01 9.250477307287070794e-02 -1.080118116244233456e-01
-2.903642430901527405e-01 4.120373112356300049e-02 -4.811889457442801721e-01
-3.272316381335258484e-01 4.234774815478639653e-02 -1.062942631236368646e-01
-8.034640457481145859e-03 2.270073849721962814e-02 -4.859150060255941206e-01
-1.529410853981971741e-01 5.144545768708880251e-02 -6.235915909174935545e-02
-2.534235566854476929e-01 2.314388563484176195e-02 -5.129647434292605723e-01
-2.452959381043910980e-01 3.612141267315711890e-02 -4.783158421125852794e-02
-1.403824687004089355e-01 2.267202559172299542e-02 -4.502666241357332066e-01
-2.070126011967658997e-01 4.591105649515513781e-02 -1.570546029714489367e-01
-1.797793060541152954e-01 3.980193784063754819e-02 -3.205493887639193074e-01
-2.557125687599182129e-01 4.356991974574193904e-02 -2.419045063432451459e-01
-2.650949805974960327e-01 4.495417373526875565e-02 -2.102547259999497653e-01
-1.726669222116470337e-01 2.210265874795682567e-02 -4.294133280209126435e-01
-8.107439987361431122e-02 5.891137028427181899e-02 -2.329371324341657223e-02
3.258005715906620026e-02 2.891352082727211698e-02 -4.171734607455245825e-01
-1.416829619556665421e-01 2.806165262958409609e-02 2.158911959017079107e-01
-9.838655963540077209e-02 2.098667739389514439e-02 1.708682829795816205e-01
-1.631150580942630768e-02 5.662741276519980826e-02 5.254297324048957663e-01
5.761364847421646118e-02 4.178623044445461954e-02 1.784019303511102661e-01
-8.564129099249839783e-02 5.412623113486778742e-02 1.645909021662975980e-01
-2.373658083379268646e-01 4.875776389761833640e-02 4.999164829818034117e-01
-9.422094188630580902e-02 1.126037092251944705e-01 2.354010103121487729e-01
-1.183143965899944305e-01 4.046549934167992940e-02 8.745199501666936492e-02
1.764776930212974548e-01 2.160950703564819622e-02 3.953406043681798598e-01
-9.588073287159204483e-02 4.820024395178076904e-02 3.726616205812272042e-01
-6.643268465995788574e-02 3.324180289754000150e-02 8.757018789498442757e-02
-1.248477734625339508e-01 3.792671443421369304e-02 2.006965862724322536e-01
-1.170500721782445908e-01 4.024965570224653399e-02 4.697667066065591701e-01
3.698734380304813385e-02 7.664823494157009531e-02 3.438944920434408026e-01
1.409065704792737961e-01 2.288538012035701286e-02 9.878511243695504984e-02
9.743876662105321884e-02 4.906777640912875910e-02 1.472310509049446492e-01
6.637964770197868347e-02 2.555164893686223682e-02 3.737577053780256064e-01
-2.236984148621559143e-01 3.167201720368073570e-02 4.707451387467671000e-01
-1.046916544437408447e-01 2.946512715891835485e-02 2.379463304119333877e-01
-1.004825290292501450e-01 4.751746753017946356e-02 3.990491262567489456e-02
-1.999529674649238586e-01 2.319931746548420382e-02 1.825773860336963039e-01
-1.779947280883789062e-01 1.596069229604523201e-02 3.513802841142635858e-01
1.882342714816331863e-02 1.764937868220579562e-02 5.025572926086799841e-01
-1.554732061922550201e-01 3.850152430516586705e-02 4.450347339408153857e-01
-3.123900108039379120e-02 4.653975396460970082e-02 3.183633614577223159e-01
4.257621616125106812e-02 5.962287834240014017e-02 2.029732129289617271e-01
4.028659127652645111e-02 1.211929425578370766e-02 1.032084093242382344e-01
-1.224287487566471100e-01 1.469666976331744992e-02 4.531836075968993099e-02
-4.752024542540311813e-02 6.106051407426679040e-02 8.675096862419309773e-02
-4.088419256731867790e-02 4.077315537135406398e-02 1.410342869672300825e-01
-1.855689175426959991e-01 1.777552288644039524e-02 1.818653115479930693e-01
-6.728946976363658905e-02 6.010540254339109822e-02 2.081729228167158163e-01
-1.243063546717166901e-01 4.921434142844374054e-02 2.197421221750921749e-01
1.025233063846826553e-01 3.294067401004831253e-02 2.167713677014069806e-01
4.566260334104299545e-02 3.297960903413350159e-02 1.994808909603583980e-01
1.277152542024850845e-02 6.607266378239952387e-02 1.676290945035075475e-01
-4.627139912918210030e-02 4.030538602094426576e-02 1.219806182613678291e-01
5.331908538937568665e-02 4.042345611274076461e-02 7.690393024369188146e-02
8.757393434643745422e-02 4.768333960289514173e-02 9.338010536615870549e-02
