115.9608059; -185.4836567; -36.2265959; -3.1372697; 0.0000434; 37.5521237; 4.3410426
117.9601301; -185.4749268; -38.2259011; -3.1371826; 0.0000438; 37.7825396; 4.3186728
119.9594544; -185.4660220; -40.2252054; -3.1370948; 0.0000441; 38.0103821; 4.2964877
121.9587786; -185.4569408; -42.2245091; -3.1370062; 0.0000445; 38.2357071; 4.2744838
123.9581028; -185.4476820; -44.2238119; -3.1369170; 0.0000448; 38.4585680; 4.2526582
125.9574271; -185.4382441; -46.2231138; -3.1368270; 0.0000452; 38.6790168; 4.2310077
127.9567513; -185.4286256; -48.2224150; -3.1367364; 0.0000455; 38.8971034; 4.2095294
129.9560756; -185.4188253; -50.2217152; -3.1366451; 0.0000458; 39.1128761; 4.1882205
131.9553998; -185.4088419; -52.2210144; -3.1365532; 0.0000461; 39.3263817; 4.1670782
133.9547240; -185.3986742; -54.2203129; -3.1364608; 0.0000464; 39.5376654; 4.1460999
135.9540483; -185.3883210; -56.2196103; -3.1363677; 0.0000467; 39.7467707; 4.1252829
137.9533725; -185.3777813; -58.2189067; -3.1362741; 0.0000470; 39.9537399; 4.1046247
139.9526967; -185.3670539; -60.2182022; -3.1361800; 0.0000472; 40.1586141; 4.0880882
141.9520210; -185.3561376; -62.2174967; -3.1360852; 0.0000475; 40.3616292; 4.0727961
143.9513452; -185.3450314; -64.2167900; -3.1359899; 0.0000478; 40.5628746; 4.0575864
145.9506695; -185.3337340; -66.2160824; -3.1358941; 0.0000481; 40.7623804; 4.0424582
147.9499937; -185.3222444; -68.2153736; -3.1357976; 0.0000484; 40.9601761; 4.0274106
149.9493179; -185.3105615; -70.2146636; -3.1357006; 0.0000487; 41.1562902; 4.0124426
151.9486422; -185.2986840; -72.2139527; -3.1356030; 0.0000489; 41.3507505; 3.9975534
153.9479664; -185.2866109; -74.2132404; -3.1355049; 0.0000492; 41.5435841; 3.9827420
155.9472907; -185.2743410; -76.2125269; -3.1354062; 0.0000495; 41.7348172; 3.9680077
157.9466149; -185.2618731; -78.2118124; -3.1353069; 0.0000498; 41.9244754; 3.9533496
159.9459391; -185.2492062; -80.2110965; -3.1352071; 0.0000501; 42.1125835; 3.9387669
161.9452634; -185.2363392; -82.2103792; -3.1351066; 0.0000504; 42.2991659; 3.9242587
163.9445876; -185.2232708; -84.2096609; -3.1350057; 0.0000506; 42.4842461; 3.9098244
165.9439119; -185.2099999; -86.2089411; -3.1349041; 0.0000509; 42.6678471; 3.8954631
167.9432361; -185.1965255; -88.2082198; -3.1348020; 0.0000512; 42.8499914; 3.8811741
169.9425603; -185.1828463; -90.2074973; -3.1346993; 0.0000515; 43.0307009; 3.8669567
171.9418846; -185.1689612; -92.2067734; -3.1345961; 0.0000518; 43.2099967; 3.8528102
173.9412088; -185.1548692; -94.2060478; -3.1344922; 0.0000521; 43.3878998; 3.8387338
175.9405331; -185.1405690; -96.2053210; -3.1343879; 0.0000524; 43.5644304; 3.8247270
177.9398573; -185.1260596; -98.2045926; -3.1342829; 0.0000526; 43.7396083; 3.8107890
179.9391815; -185.1113398; -100.2038626; -3.1341774; 0.0000529; 43.9134529; 3.7969191
181.9385058; -185.0964045; -102.2031311; -3.1340654; 0.0000591; 44.0859829; 3.7766680
183.9378300; -185.0812285; -104.2023978; -3.1339274; 0.0000929; 44.2569255; 3.7501353
185.9371543; -185.0656763; -106.2016614; -3.1336794; 0.0001552; 44.4260163; 3.7238540
187.9364785; -185.0494162; -108.2009195; -3.1331744; 0.0003511; 44.5932877; 3.6978204
189.9358027; -185.0317500; -110.2001648; -3.1322676; 0.0005641; 44.7587711; 3.6720306
191.9351270; -185.0118262; -112.1993904; -3.1309105; 0.0007934; 44.9224972; 3.6464811
193.9344512; -184.9887313; -114.1985772; -3.1290950; 0.0010227; 45.0844957; 3.6211681
195.9337754; -184.9615486; -116.1977115; -3.1268211; 0.0012520; 45.2447956; 3.5960882
197.9330997; -184.9293616; -118.1967842; -3.1240888; 0.0014812; 45.4034252; 3.5712381
199.9324239; -184.8912594; -120.1957208; -3.1209044; 0.0017042; 45.5604121; 3.5466143
201.9317482; -184.8463518; -122.1945056; -3.1172887; 0.0018982; 45.7157830; 3.5222137
203.9310724; -184.7938619; -124.1931949; -3.1133300; 0.0020617; 45.8695640; 3.4980330
205.9303966; -184.7332235; -126.1914933; -3.1091733; 0.0020951; 46.0217808; 3.4740692
207.9297209; -184.6642137; -128.1896271; -3.1049582; 0.0021160; 46.1724582; 3.4503193
209.9290451; -184.5867490; -130.1875491; -3.1007173; 0.0021261; 46.3216203; 3.4267802
211.9283694; -184.5007972; -132.1849515; -3.0964527; 0.0021403; 46.4692909; 3.4034490
213.9276936; -184.4062936; -134.1820709; -3.0921577; 0.0021571; 46.6154930; 3.3803231
215.9270178; -184.3031766; -136.1787754; -3.0878256; 0.0021765; 46.7602493; 3.3573995
217.9263421; -184.1913609; -138.1749645; -3.0834338; 0.0022172; 46.9035817; 3.3346756
219.9256663; -184.0706935; -140.1706710; -3.0789544; 0.0022689; 47.0455117; 3.3121487
221.9249906; -183.9409752; -142.1657608; -3.0743551; 0.0023321; 47.1860603; 3.2898163
223.9243148; -183.8019496; -144.1602981; -3.0696271; 0.0023975; 47.3252481; 3.2676757
225.9236390; -183.6533674; -146.1541130; -3.0647681; 0.0024631; 47.4630951; 3.2457246
227.9229633; -183.4949755; -148.1470804; -3.0597778; 0.0025291; 47.5996209; 3.2239605
229.9222875; -183.3264931; -150.1393961; -3.0546544; 0.0025959; 47.7348446; 3.2023809
231.9216118; -183.1476802; -152.1307219; -3.0493970; 0.0026634; 47.8687851; 3.1809836
233.9209360; -182.9582785; -154.1209359; -3.0440041; 0.0027317; 48.0014606; 3.1597298
235.9202602; -182.7579948; -156.1103596; -3.0384927; 0.0027807; 48.1328876; 3.1354048
237.9195845; -182.5466696; -158.0984975; -3.0328885; 0.0028203; 48.2629491; 3.1113112
239.9189087; -182.3241600; -160.0852287; -3.0272209; 0.0028498; 48.3916655; 3.0874460
241.9182329; -182.0902861; -162.0710326; -3.0214865; 0.0028861; 48.5190571; -0.3669287
243.9175572; -181.8449820; -164.0552513; -3.0156801; 0.0029214; 48.5039347; -6.5794322
245.9168814; -181.5881208; -166.0377931; -3.0098063; 0.0029551; 48.2319691; -6.5601385
247.9162057; -181.3194907; -168.0192207; -3.0038625; 0.0029901; 47.9592656; -6.5446197
249.9155299; -181.0390539; -169.9987655; -2.9978498; 0.0030241; 47.6856533; -6.5334408
251.9148541; -180.7466863; -171.9763642; -2.9917715; 0.0030570; 47.4109333; -6.5140154
253.9141784; -180.4421660; -173.9525842; -2.9856218; 0.0030942; 47.1354361; -6.5104730
255.9135026; -180.1254645; -175.9266450; -2.9794013; 0.0031251; 46.8584703; -6.5103462
257.9128269; -179.7964697; -177.8984931; -2.9731297; 0.0031493; 46.5798632; -6.5091034
259.9121511; -179.4549963; -179.8685802; -2.9667954; 0.0031865; 46.2996333; -6.2055310
261.9114753; -179.1010049; -181.8361803; -2.9603201; 0.0033597; 46.0308842; -5.6208555
263.9107996; -178.7337631; -183.8014667; -2.9532954; 0.0036680; 45.7860948; -4.8411656
265.9101238; -178.3520715; -185.7639240; -2.9455585; 0.0040717; 45.5742072; -4.0866948
