-1.856903239000000099e+02,7.848452989999999829e+01,1.700484927489949838e+00
-1.856903239000000099e+02,7.670475059999999701e+01,1.902026062420499430e+00
-1.856903239000000099e+02,7.489481609999999989e+01,2.104596875787566823e+00
-1.856903239000000099e+02,7.306856209999999408e+01,2.206260121452552792e+00
-1.856903239000000099e+02,7.121020099999999786e+01,2.410325709653137860e+00
-1.856903239000000099e+02,6.933046670000000233e+01,2.615354651932905394e+00
-1.856903239000000099e+02,6.742419259999999781e+01,2.821320417856934437e+00
-1.856903239000000099e+02,6.550258110000000045e+01,3.028196476619832822e+00
-1.856903239000000099e+02,6.356455609999999723e+01,3.235956297061033826e+00
-1.856903239000000099e+02,6.161228359999999782e+01,3.444573347679620312e+00
-1.856903239000000099e+02,5.964988129999999700e+01,3.549195043121723181e+00
-1.856903239000000099e+02,5.767816299999999785e+01,3.759048191731353850e+00
-1.856903239000000099e+02,5.569911570000000012e+01,3.969692240365962910e+00
-1.856903239000000099e+02,5.371466579999999880e+01,4.181100656438004215e+00
-1.856903239000000099e+02,5.172566750000000013e+01,4.393246907076721719e+00
-1.856903239000000099e+02,4.973352609999999885e+01,4.606104459139377383e+00
-1.856903239000000099e+02,4.773861809999999650e+01,4.819646779221697486e+00
-1.856903239000000099e+02,4.574203729999999979e+01,4.926666435512355058e+00
-1.856903239000000099e+02,4.374466569999999876e+01,5.141186156943664542e+00
-1.856903239000000099e+02,4.174578840000000213e+01,5.356324311804620208e+00
-1.856903239000000099e+02,3.974684169999999739e+01,5.572054365851686342e+00
-1.856903239000000099e+02,3.774803589999999787e+01,5.788349784621600769e+00
-1.856903239000000099e+02,3.574855829999999912e+01,6.005184033439293856e+00
-1.856917847999999935e+02,3.374938920000000309e+01,6.222530577425799514e+00
-1.856893148000000053e+02,3.175010139999999836e+01,6.331387667903734418e+00
-1.856855921000000080e+02,2.975078829999999996e+01,6.549452901317407871e+00
-1.856815279999999859e+02,2.775145849999999825e+01,6.767964091858018172e+00
-1.856773662999999885e+02,2.575214000000000070e+01,6.986894703989081634e+00
-1.856731062000000065e+02,2.375281929999999875e+01,7.206218202001081430e+00
-1.856687394999999867e+02,2.175350040000000007e+01,7.425908050017527628e+00
-1.856642605000000117e+02,1.975418170000000018e+01,7.535882062771815271e+00
-1.856596657000000050e+02,1.775486240000000038e+01,7.736041646856408605e+00
-1.856549526999999955e+02,1.575554370000000048e+01,7.936451166492024534e+00
-1.856501193000000001e+02,1.375622560000000050e+01,8.137090684491015580e+00
-1.856451633000000072e+02,1.175690720000000056e+01,8.337940263567748644e+00
-1.856400824000000114e+02,9.757589499999999916e+00,8.538979966341651462e+00
-1.856348744000000011e+02,7.758272299999999788e+00,8.740189855340089409e+00
-1.856295369999999991e+02,5.758954899999999988e+00,8.941549993001201457e+00
-1.856240680999999881e+02,3.759638199999999930e+00,9.143040441676607344e+00
-1.856184655000000134e+02,1.760321999999999942e+00,9.344641263633997497e+00
-1.856127267999999901e+02,-2.389941999999999900e-01,9.546332521059701648e+00
-1.856068497999999920e+02,-2.238309800000000127e+00,9.748094276061092245e+00
-1.856008324000000016e+02,-4.237624799999999858e+00,9.949906590668941675e+00
-1.855946723000000134e+02,-6.236939800000000034e+00,1.015174952683968712e+01
-1.855883671999999933e+02,-8.236254000000000630e+00,1.035360314645763324e+01
-1.855819150000000093e+02,-1.023556759999999954e+01,1.055544751133710513e+01
-1.855753133999999989e+02,-1.223488120000000023e+01,1.075726268322444668e+01
-1.855685601000000133e+02,-1.423419400000000046e+01,1.095902872380005277e+01
-1.855616530000000068e+02,-1.623350609999999961e+01,1.116072569468025932e+01
-1.855545897000000082e+02,-1.823281809999999936e+01,1.136233365741923329e+01
-1.855473681999999940e+02,-2.023212930000000043e+01,1.156383267351075972e+01
-1.855399860999999930e+02,-2.223143969999999925e+01,1.176520280438998078e+01
-1.855324411999999938e+02,-2.423074989999999929e+01,1.196642411143512419e+01
-1.855247314000000074e+02,-2.623005919999999946e+01,1.216747665596910899e+01
-1.855168550999999866e+02,-2.822936779999999857e+01,1.236834049926117096e+01
-1.855088107999999920e+02,-3.022867600000000010e+01,1.256899570252838494e+01
-1.855005973000000097e+02,-3.222798329999999822e+01,1.276942232693717472e+01
-1.854922129999999925e+02,-3.422728990000000238e+01,1.296960043360479808e+01
-1.854836567000000116e+02,-3.622659589999999952e+01,1.318948551582885464e+01
