3.149363594162214,0.9580680484174864,0.0,1.4288992721907323,0.0,44.39629316391193,12.853095580395639,12.85309558039564,0,0.0,0.0,0.0,0.0
3.169076887520926,1.0998231290457354,0.0,1.4374695981474244,0.0,11.73171811243399,0.14311923986301786,12.709976340532624,0,0.0,0.0,0.0,0.0
3.1863655227712524,1.2360595474918177,0.0,1.453051489482177,0.0,6.845417038266562,0.28044825580587984,12.572647324589761,0,0.0,0.0,0.0,0.0
3.2002769872580425,1.3660045506826994,0.0,1.4769898403901902,0.0,4.404023774495695,0.4111357942265169,12.441959786169123,0,0.0,0.0,0.0,0.0
3.209858768326148,1.4888853855453463,0.0,1.5112533452203716,0.0,2.945853702569044,0.5343896384058292,12.31870594198981,0,0.0,0.0,0.0,0.0
3.2141583533204194,1.603929299006725,0.0,1.5587015930350339,0.0,1.9951645001150657,0.6495138689380338,12.203581711457606,0,0.0,0.0,0.0,0.0
3.212223229585706,1.710363537993801,0.0,1.6234607134791808,0.0,1.3501499094711076,0.7559656981032793,12.09712988229236,0,0.0,0.0,0.0,0.0
3.2031008844668576,1.80741534943354,0.0,1.7113725352052167,0.0,0.9091549161932999,0.8534452922971518,11.999650288098488,0,0.0,0.0,0.0,0.0
3.185838805308725,1.8943119802529087,0.0,1.8302505922451746,0.0,0.613616633593005,0.942039896109231,11.911055684286408,0,0.0,0.0,0.0,0.0
3.1594844794561605,1.970280677378873,0.0,1.9889849899351164,0.0,0.425806751722573,1.0224500536402275,11.830645526755411,0,0.0,0.0,0.0,0.0
3.1230853942540113,2.0345486877383987,0.0,2.193274351150026,0.0,0.31974261924245384,1.0963098570459056,11.756785723349733,0,0.0,0.0,0.0,0.0
3.0756890370471304,2.0863432582584527,0.0,2.4363392659263985,0.0,0.27863765722810824,1.166517351032225,11.686578229363413,0,0.0,0.0,0.0,0.0
3.016342895180366,2.1248916358659993,0.0,2.6920786152309555,0.0,0.29636907298990556,1.2372841650812134,11.615811415314424,0,0.0,0.0,0.0,0.0
2.9440944559985707,2.1494210674880057,0.0,2.9265080995797352,0.0,0.49991954675656813,1.313583116449527,11.53951246394611,0,0.0,0.0,0.0,0.0
2.8164832249153746,2.1650639865997903,0.0,3.049418991391627,0.0,2.2579762109610275,1.4421495475927564,11.410946032802881,0,0.0,0.0,0.0,0.0
2.6800677771136896,2.1737008152828805,0.0,3.1204477544004567,0.0,1.1501461455177084,1.5788381323708398,11.274257448024798,0,0.0,0.0,0.0,0.0
2.5829278542960044,2.169958856441447,0.0,-3.0225383286012897,0.0,0.4867189072616366,1.676050101083529,11.17704547931211,0,0.0,0.0,0.0,0.0
2.510040584732184,2.1540227013249518,0.0,-2.819173532217179,0.0,0.3638007194602391,1.750659182999647,11.102436397395993,0,0.0,0.0,0.0,0.0
2.4463830966920925,2.126076941182852,0.0,-2.65493623227355,0.0,0.7031583691329264,1.820180699765999,11.03291488062964,0,0.0,0.0,0.0,0.0
2.3769325184455967,2.0863061672646124,0.0,-2.6087268586259102,0.0,39.34062492656384,1.900212551405383,10.952883028990255,0,0.0,0.0,0.0,0.0
2.2866659782625613,2.034894970819692,0.0,-2.645715955069714,0.0,3.0018457337646987,2.004093056778209,10.849002523617429,0,0.0,0.0,0.0,0.0
2.127712698184756,1.954009455775202,0.0,-2.6982147644026666,0.0,2.446051362283653,2.1824427464092975,10.67065283398634,0,0.0,0.0,0.0,0.0
2.040290826344049,1.91552137732669,0.0,-2.763812486364597,0.0,3.2472650203636335,2.277961937459012,10.575133642936626,0,0.0,0.0,0.0,0.0
2.0030002770113957,1.9000271774949669,0.0,-2.647855588646958,0.0,0.1362336462167289,2.3183433106149165,10.534752269780721,0,0.0,0.0,0.0,0.0
1.9753240161413688,1.8779742181029266,0.0,-2.3728448402854974,0.0,0.5411594855728163,2.353731280798197,10.49936429959744,0,0.0,0.0,0.0,0.0
1.916745009688537,1.8198098609734634,0.0,-2.3646335920111996,0.0,6.32086868163523,2.436281825540704,10.416813754854934,0,0.0,0.0,0.0,0.0
1.788108519103695,1.6972380998174335,0.0,-2.3909036737075446,0.0,102.7353557054611,2.6139646422193996,10.239130938176238,0,0.0,0.0,0.0,0.0
