3.801853265459994441e-02,-2.608567507416230738e-02,1.557307316056999458e-01,1.205203557014465332e+01
1.065041408923950023e-01,-2.608567507416230738e-02,1.876872756799203013e-01,1.214561033248901367e+01
1.520802791652562380e-01,-2.608567507416230738e-02,1.963011115327167877e-01,1.225033044815063477e+01
2.660595283178059933e-01,-2.608567507416230738e-02,2.581501353015598910e-01,1.235300350189208984e+01
3.287036973902610626e-01,-2.608567507416230738e-02,2.985035177627675118e-01,1.245656418800354004e+01
4.408764239608095048e-01,-2.608567507416230738e-02,3.656817489387353404e-01,1.255907273292541504e+01
4.963248829307426724e-01,-2.608567507416230738e-02,4.001005402513093112e-01,1.264308524131774902e+01
5.888777810548514458e-01,3.391074476739756177e-02,4.844767678101115083e-01,1.274758982658386230e+01
6.425552377649832447e-01,5.951075168257791148e-02,5.275207106099641940e-01,1.285041522979736328e+01
7.322368854603514832e-01,1.295109826359881755e-01,6.300627601655623966e-01,1.295300626754760742e+01
7.778343808145088412e-01,1.716527004052706140e-01,6.890632145660890995e-01,1.305717706680297852e+01
8.515278808536245192e-01,2.347606323906420989e-01,7.871691470310431260e-01,1.316148519515991211e+01
8.852811846514644367e-01,2.863778358539830760e-01,8.398928769677482808e-01,1.326499056816101074e+01
9.517181393974066816e-01,3.791925291380217611e-01,9.341907723571022393e-01,1.335073208808898926e+01
1.002162951073076735e+00,4.563835148727454216e-01,1.000017513690330873e+00,1.345366430282592773e+01
1.049237796616183438e+00,5.299128260977269411e-01,1.056740437857494719e+00,1.355801057815551758e+01
1.078470078293658707e+00,5.997598616840096319e-01,1.099612980790564354e+00,1.366374635696411133e+01
1.127766300231052954e+00,6.931926275715858399e-01,1.157413240562252144e+00,1.376802134513854980e+01
1.179973098745349613e+00,8.364103635052365648e-01,1.263424247275581891e+00,1.524244642257690430e+01
1.235771495167249823e+00,1.271662871984829524e+00,1.505692325781432972e+00,1.529036951065063477e+01
